query_idx,query_hash,query_text,rank,neighbor_idx,neighbor_hash,neighbor_label,distance,similarity,rrf_score,rerank_score,retrieval_mode
61,fd6bb9676aa960f06b807db09e3b5b3fed31e361134ecea368bb8126a94a8e7d,celliterator assert with empty table,5,5016,ec0a3c59b879a444a05704d533b889ecbf34b717431c6b4245e3f79d14e714f2,play,0.22415196511834645,0.7758480348816535,0.045228403437358664,0.7422252401139016,hybrid_rrf_pgvector
62,7e7a17fe1640db6ade2c39bb59ecd83c19513d031fe38279d0ed5d64c5d21369,Consistently pass the right frame to InvalidateInternal,1,5430,3cf738e15802612a87c083af72bdc11e6aff9983fe3bf8bae38f818e1b0a9779,play,0.0,1.0,0.048915917503966164,1.05,hybrid_rrf_pgvector
62,7e7a17fe1640db6ade2c39bb59ecd83c19513d031fe38279d0ed5d64c5d21369,Consistently pass the right frame to InvalidateInternal,2,1941,ace3d28e0cd4c017f7f6645e04c5368c8af7198372aafe60f5d0359cd1213b9a,play,0.0,1.0,0.04664224664224664,1.05,hybrid_rrf_pgvector
62,7e7a17fe1640db6ade2c39bb59ecd83c19513d031fe38279d0ed5d64c5d21369,Consistently pass the right frame to InvalidateInternal,3,4386,157279f347581ce0714a169e6c7dfefca112969ba48bb8fca44788ca446958d9,stop,0.0,1.0,0.047891458495966696,1.0,hybrid_rrf_pgvector
62,7e7a17fe1640db6ade2c39bb59ecd83c19513d031fe38279d0ed5d64c5d21369,Consistently pass the right frame to InvalidateInternal,4,5059,21cac9858f41cd8c378495cee41a55ebb51857e32fb91a6b6e3c5931e8dc6ebf,pausa,0.0,1.0,0.04764267990074442,1.0,hybrid_rrf_pgvector
62,7e7a17fe1640db6ade2c39bb59ecd83c19513d031fe38279d0ed5d64c5d21369,Consistently pass the right frame to InvalidateInternal,5,2115,d54e46809eb94e6fee1cb2a500c3f346345d242a0f34a69fcd6af564d996cfd4,pausa,0.0,1.0,0.04712301587301587,1.0,hybrid_rrf_pgvector
63,262472dd90c85e4deb9b2029575d55ddf819f437043f0e9dc31689b976b23e28,Switch from QWidgets to QGraphicsWidgets,1,793,093307f0ba11d1ab08f4f25442a75704dc37b9a892c7a8e1618191b9622dc700,play,0.07852972022012195,0.921470279779878,0.04865990111891752,0.9596908217468598,hybrid_rrf_pgvector
63,262472dd90c85e4deb9b2029575d55ddf819f437043f0e9dc31689b976b23e28,Switch from QWidgets to QGraphicsWidgets,2,1384,58280f9eea6b6afdc94d24d506f59d0bc76eb490cb51725baf5d3db74d4923d9,pausa,0.09136548076803419,0.9086345192319658,0.04740957966764418,0.8949296971167606,hybrid_rrf_pgvector
63,262472dd90c85e4deb9b2029575d55ddf819f437043f0e9dc31689b976b23e28,Switch from QWidgets to QGraphicsWidgets,3,5118,5da802adc468b30490cca665ab2abe4fe4e4b436c95dcf4b1e6867c2565fba10,play,0.16639467004062614,0.8336053299593739,0.04787506400409626,0.85864612945328,hybrid_rrf_pgvector
63,262472dd90c85e4deb9b2029575d55ddf819f437043f0e9dc31689b976b23e28,Switch from QWidgets to QGraphicsWidgets,4,1266,acff6f3c4d4b5e4c18aeab709bda8732570920e35a47559be6e22dfe5702d803,stop,0.18846955608190452,0.8115304439180955,0.046875,0.7832600105058098,hybrid_rrf_pgvector
63,262472dd90c85e4deb9b2029575d55ddf819f437043f0e9dc31689b976b23e28,Switch from QWidgets to QGraphicsWidgets,5,1114,9d69ed87da9e686cccce62369ae0578e3bf53061a6a9ad43dfd35804f1cc3eac,play,0.23205570729620373,0.7679442927037963,0.04569460390355913,0.7831359366093658,hybrid_rrf_pgvector
64,01ecd6177ee73e60656938e0f0499fe3330db9f03721e26eefa6daf8bbe13590,Failing HCR test on Mac OS Cocoa,1,3071,ef891771f63f616a23e5fb509ca20d8d0974ba06b255ba1a9d17a62f205ed65d,pausa,0.14750624910483956,0.8524937508951604,0.04918032786885246,0.8803678135294346,hybrid_rrf_pgvector
64,01ecd6177ee73e60656938e0f0499fe3330db9f03721e26eefa6daf8bbe13590,Failing HCR test on Mac OS Cocoa,2,4082,1b624cb9dd561aaaf7ace7304424f977c8dea17266c5936ab01ee64c834accfe,pausa,0.25306354823564337,0.7469364517643566,0.045084103293058515,0.7589769195290101,hybrid_rrf_pgvector
64,01ecd6177ee73e60656938e0f0499fe3330db9f03721e26eefa6daf8bbe13590,Failing HCR test on Mac OS Cocoa,3,4787,004219f19332dd5ca632f47fc0ac2391281026c06432734787b8b6369b050a19,pausa,0.25306354823564337,0.7469364517643566,0.030776515151515152,0.7589769195290101,hybrid_rrf_pgvector
64,01ecd6177ee73e60656938e0f0499fe3330db9f03721e26eefa6daf8bbe13590,Failing HCR test on Mac OS Cocoa,4,4857,07c7e881972a771350b122b894027340c3e004a0f834b9b7d0e70eb4fb2a27ac,stop,0.21551977590916094,0.7844802240908391,0.03225806451612903,0.7521522577044649,hybrid_rrf_pgvector
64,01ecd6177ee73e60656938e0f0499fe3330db9f03721e26eefa6daf8bbe13590,Failing HCR test on Mac OS Cocoa,5,4586,1bdbccbde9930a338945743e82a2057359baf78a9cff06a925e4e5ba5f2f9ea9,stop,0.25306354823564337,0.7469364517643566,0.031009615384615385,0.7089769195290101,hybrid_rrf_pgvector
65,b629717ee2c78efe81047f5ea63e37b0f72c4f675577af2fbdbbd69695596aa9,HTMLInputElement and HTMLButtonElement should implement formtarget attribute which override HTMLFormElement target attribute,1,995,2eb491fb1fbda811003f3cb5c61010f4952a5cbc68e4f7c66fb7e7dbf2dff971,pausa,0.12201179530276307,0.8779882046972369,0.047712258380229994,0.9096864354018225,hybrid_rrf_pgvector
65,b629717ee2c78efe81047f5ea63e37b0f72c4f675577af2fbdbbd69695596aa9,HTMLInputElement and HTMLButtonElement should implement formtarget attribute which override HTMLFormElement target attribute,2,3477,90c743a4d003a4ff80820dc0f123af9d22442b4b55354c4c569fe0d734d06f58,pausa,0.12479959134199836,0.8752004086580016,0.031024531024531024,0.906480469956702,hybrid_rrf_pgvector
65,b629717ee2c78efe81047f5ea63e37b0f72c4f675577af2fbdbbd69695596aa9,HTMLInputElement and HTMLButtonElement should implement formtarget attribute which override HTMLFormElement target attribute,3,3172,d9bb7d677bfa94ecacb6e20096ba33a5bbf52bd563c538de8a0b3edc0ca1edcc,pausa,0.12479959134199836,0.8752004086580016,0.03055037313432836,0.906480469956702,hybrid_rrf_pgvector
65,b629717ee2c78efe81047f5ea63e37b0f72c4f675577af2fbdbbd69695596aa9,HTMLInputElement and HTMLButtonElement should implement formtarget attribute which override HTMLFormElement target attribute,4,855,d62b637bebbe1aa05716c02bdf839a6d24c6d9794b8031e100aeb2a3c46b5121,pausa,0.12479959134199836,0.8752004086580016,0.030330882352941176,0.906480469956702,hybrid_rrf_pgvector
65,b629717ee2c78efe81047f5ea63e37b0f72c4f675577af2fbdbbd69695596aa9,HTMLInputElement and HTMLButtonElement should implement formtarget attribute which override HTMLFormElement target attribute,5,1804,6fedbfb266385b75d358b7499e676a8da3dc84c533e0ead5b450e2d0cb03da9e,play,0.12479959134199836,0.8752004086580016,0.03128054740957967,0.8564804699567019,hybrid_rrf_pgvector
66,c957bf52c7a94994b41a46294c65f06833220772484affcd7c39c045ff2e0d14,document.activeElement returns wrong node,1,4120,5af47eaa8db12128d1b263c10d7d664536706909b3a470a1a49883161e66f98e,pausa,0.31067914116199935,0.6893208588380006,0.047492767598842814,0.6927189876637008,hybrid_rrf_pgvector
66,c957bf52c7a94994b41a46294c65f06833220772484affcd7c39c045ff2e0d14,document.activeElement returns wrong node,2,227,1e7a58a8f6c1f259fbd1cbdfc5769f707423e6269648a3fbd8c007d5cc102cd0,pausa,0.31067914116199935,0.6893208588380006,0.04599076949620428,0.6927189876637008,hybrid_rrf_pgvector
66,c957bf52c7a94994b41a46294c65f06833220772484affcd7c39c045ff2e0d14,document.activeElement returns wrong node,3,310,a78de85d77c6ccd9e4d9301913e69ce277d2ea4a643c9b9a0e04e29a22c4ae79,pausa,0.31067914116199935,0.6893208588380006,0.04554334554334554,0.6927189876637008,hybrid_rrf_pgvector
66,c957bf52c7a94994b41a46294c65f06833220772484affcd7c39c045ff2e0d14,document.activeElement returns wrong node,4,3843,d3d18508ee8984a77eef703ab64052cd4760844daf575d92777d309291756254,play,0.31067914116199935,0.6893208588380006,0.04690554740957967,0.6427189876637007,hybrid_rrf_pgvector
66,c957bf52c7a94994b41a46294c65f06833220772484affcd7c39c045ff2e0d14,document.activeElement returns wrong node,5,119,2bbf2c1fce53706805138e4742a9af19fcb7ec377fa541a5c7e32d4e8ff1af6f,play,0.31067914116199935,0.6893208588380006,0.04643902077700826,0.6427189876637007,hybrid_rrf_pgvector
67,6c7f8c49f60ba561068c9d59a29b395337b6e54ecb3bee5083b7914094c3a5cb,ForeCastFox extension unable to display Icons,1,171,e38f7e91b31498952109e3aa93791cd924395403c8429c1ef698da17a889cc56,play,0.0,1.0,0.04838709677419355,1.05,hybrid_rrf_pgvector
67,6c7f8c49f60ba561068c9d59a29b395337b6e54ecb3bee5083b7914094c3a5cb,ForeCastFox extension unable to display Icons,2,1435,d0b14436c2d652b7b1bcf6e74a1c54781969e3dccceeb05026f4f88addcd664d,play,0.030671578801441557,0.9693284211985584,0.046671404880360104,1.0147276843783422,hybrid_rrf_pgvector
67,6c7f8c49f60ba561068c9d59a29b395337b6e54ecb3bee5083b7914094c3a5cb,ForeCastFox extension unable to display Icons,3,3105,e43e0b517d3fc7792610c0f21d34d4a72cd0a4c7aa061564a2afa0bc1722d40e,pausa,0.0,1.0,0.04918032786885246,1.0,hybrid_rrf_pgvector
67,6c7f8c49f60ba561068c9d59a29b395337b6e54ecb3bee5083b7914094c3a5cb,ForeCastFox extension unable to display Icons,4,372,309110e2a1da2b4a51828c9747620b9c8388443dcb6e4834ef68faddb640bca9,pausa,0.20624732794430733,0.7937526720556927,0.04568764568764569,0.7628155728640466,hybrid_rrf_pgvector
67,6c7f8c49f60ba561068c9d59a29b395337b6e54ecb3bee5083b7914094c3a5cb,ForeCastFox extension unable to display Icons,5,4968,13ad87e36caf720f487f1f8ed5aa19d353b280eb2f0d509d875ae87a11ead917,pausa,0.20624732794430733,0.7937526720556927,0.04524201288907172,0.7628155728640466,hybrid_rrf_pgvector
68,0b53d6658c83a53c84951c3ff3c6cea06330a91ca6c57f90aa8861c8695943ed,ConcurrentModificationException in Saveables framework when closing part,1,656,40029cf96229dd9b9a7a463322e554d25d34fa67978d829aa6af2781289bcff2,play,0.026924702395524247,0.9730752976044758,0.04865990111891752,1.0190365922451472,hybrid_rrf_pgvector
68,0b53d6658c83a53c84951c3ff3c6cea06330a91ca6c57f90aa8861c8695943ed,ConcurrentModificationException in Saveables framework when closing part,2,2570,3c68c011166b1a14a2b6e0fd7b5d3a24606df20be596bd519c212d9ed8959305,play,0.08909523649263007,0.9109047635073699,0.047379032258064516,0.9475404780334755,hybrid_rrf_pgvector
68,0b53d6658c83a53c84951c3ff3c6cea06330a91ca6c57f90aa8861c8695943ed,ConcurrentModificationException in Saveables framework when closing part,3,1012,3bce926a18a10ae8f84f912b4b86e9d56fdf2c1f2be692e9a082e576b5519c33,play,0.09036119216983773,0.9096388078301623,0.04526198439241918,0.9460846290046867,hybrid_rrf_pgvector
68,0b53d6658c83a53c84951c3ff3c6cea06330a91ca6c57f90aa8861c8695943ed,ConcurrentModificationException in Saveables framework when closing part,4,1157,5a03ba72adf59e744e0203a127e7af3d651eb18fc4427aa825d74c446a4e9ab7,play,0.1030354428846636,0.8969645571153364,0.045454545454545456,0.9315092406826369,hybrid_rrf_pgvector
68,0b53d6658c83a53c84951c3ff3c6cea06330a91ca6c57f90aa8861c8695943ed,ConcurrentModificationException in Saveables framework when closing part,5,1784,81baef44e0d986b439a8c711d6f3d7774b9724b9606ddffe68c4d4127f0c5bf4,stop,0.08675244501844781,0.9132475549815522,0.046451914098972924,0.900234688228785,hybrid_rrf_pgvector
69,b26b8177d055d7ced041b1302c2949c01ae7c13381568218b770ea8fc188340b,localStorage.key() gets out-of-sync when localStorage is updated in a separate window,1,2305,08804b70465f6c6f260ece54693402efc6a0f4696a71007e496c8f920a08e05b,stop,0.16196290163485794,0.8380370983651421,0.04918032786885246,0.8137426631199134,hybrid_rrf_pgvector
69,b26b8177d055d7ced041b1302c2949c01ae7c13381568218b770ea8fc188340b,localStorage.key() gets out-of-sync when localStorage is updated in a separate window,2,275,57542558f71aaabe2aba7adb1cd7363142662027e273f4451e4a8ffb4b8fdc45,play,0.24439598116731776,0.7556040188326822,0.0471386476426799,0.7689446216575846,hybrid_rrf_pgvector
69,b26b8177d055d7ced041b1302c2949c01ae7c13381568218b770ea8fc188340b,localStorage.key() gets out-of-sync when localStorage is updated in a separate window,3,1490,dc5796945826f297d9a8be9f0489bc256815641a6201c887a4ed5e24583aed38,pausa,0.24439598116731776,0.7556040188326822,0.04762704813108039,0.7189446216575845,hybrid_rrf_pgvector
69,b26b8177d055d7ced041b1302c2949c01ae7c13381568218b770ea8fc188340b,localStorage.key() gets out-of-sync when localStorage is updated in a separate window,4,1463,9dfeeb0dccd95fcc678283c642ef22d2068f3a8999596a44e652fc9731dbde67,pausa,0.24439598116731776,0.7556040188326822,0.047371031746031744,0.7189446216575845,hybrid_rrf_pgvector
69,b26b8177d055d7ced041b1302c2949c01ae7c13381568218b770ea8fc188340b,localStorage.key() gets out-of-sync when localStorage is updated in a separate window,5,3935,e80f7842b15c1ae59e80841cd06071366c814159e05d7d104d71de0eb3caa771,pausa,0.2666972782643615,0.7333027217356385,0.04390451832907076,0.6932981299959843,hybrid_rrf_pgvector
70,97655fcbe6b3fe60680050d0446feb56fb33892c9a9afe20cc6f943a7d300fd2,Dehydra:Missing function call arguments in copy constructor,1,5887,e9ab1789e4220418464097c400e1d895f1844c98daba02786ea1764e4bc57019,pausa,0.059154283186268475,0.9408457168137315,0.03225806451612903,0.9819725743357913,hybrid_rrf_pgvector
70,97655fcbe6b3fe60680050d0446feb56fb33892c9a9afe20cc6f943a7d300fd2,Dehydra:Missing function call arguments in copy constructor,2,2676,c2d42e1b65826ca91dfd3f80ab2a2f61d5c762c8aa2359f815c6cadab38f5ec2,pausa,0.059154283186268475,0.9408457168137315,0.03036576949620428,0.9819725743357913,hybrid_rrf_pgvector
70,97655fcbe6b3fe60680050d0446feb56fb33892c9a9afe20cc6f943a7d300fd2,Dehydra:Missing function call arguments in copy constructor,3,3292,482836ffa93532aef11db3fa8db4f786f6aa8ffb31e79104edf52c97f1cd3498,play,0.025550302856168994,0.974449697143831,0.03278688524590164,0.9706171517154056,hybrid_rrf_pgvector
70,97655fcbe6b3fe60680050d0446feb56fb33892c9a9afe20cc6f943a7d300fd2,Dehydra:Missing function call arguments in copy constructor,4,3578,e581d238109d950bb0a61deca83660a9ddd70a09288e4ace687abec0be6f30b7,stop,0.059154283186268475,0.9408457168137315,0.03007688828584351,0.9319725743357913,hybrid_rrf_pgvector
70,97655fcbe6b3fe60680050d0446feb56fb33892c9a9afe20cc6f943a7d300fd2,Dehydra:Missing function call arguments in copy constructor,5,2249,40c69295f68b65fee0249a885f38ef755030b7342155ed9ad5c1d20f6fe5d6eb,play,0.059154283186268475,0.9408457168137315,0.029437229437229435,0.9319725743357913,hybrid_rrf_pgvector
71,39a29dc81b4975da444783ac60299f2351a014bdaea87ed64965e796ec0c38fc,Browser goes into an endless loop,1,5802,f0c8e41666405710c470d9db8f1f3052cdb66e02acbe06cdf445bef7327f7b09,pausa,-2.220446049250313e-16,1.0000000000000002,0.04865990111891752,1.0500000000000003,hybrid_rrf_pgvector
71,39a29dc81b4975da444783ac60299f2351a014bdaea87ed64965e796ec0c38fc,Browser goes into an endless loop,2,1516,372fc858b17f1ac718f5791e9bcde560efe202bfd524d9364b41b53430b3de96,pausa,-2.220446049250313e-16,1.0000000000000002,0.04787506400409626,1.0500000000000003,hybrid_rrf_pgvector
71,39a29dc81b4975da444783ac60299f2351a014bdaea87ed64965e796ec0c38fc,Browser goes into an endless loop,3,3494,e4e42b77674e9c196d9f1a9f664a63517bac5148e0aee24121039bfc6a786d5b,stop,-2.220446049250313e-16,1.0000000000000002,0.048651507139079855,1.0000000000000002,hybrid_rrf_pgvector
71,39a29dc81b4975da444783ac60299f2351a014bdaea87ed64965e796ec0c38fc,Browser goes into an endless loop,4,1497,ceffff5815f24993a6aadf5930d617597f51ce2bf7305e3cc80d4778f98751a3,stop,0.11925966271967292,0.8807403372803271,0.03125,0.8628513878723761,hybrid_rrf_pgvector
71,39a29dc81b4975da444783ac60299f2351a014bdaea87ed64965e796ec0c38fc,Browser goes into an endless loop,5,2078,eac472c7705c4b2befd96247c2a0fa217dede3fe4f35e90fcdbdc3968466778d,pausa,0.17369937708210303,0.826300622917897,0.03076923076923077,0.8502457163555815,hybrid_rrf_pgvector
72,cdf8895e0a675a95636bce500d14604bfbf5e911bc22173bc40626c2f0fd2b58,importing_existing_projects,1,0,737a8c586e01a3db3f0e7f8cdf0146c83a33197e8d2e8f1ab813f7fbb5ddbbae,play,1.0,0.0,0.03278688524590164,-0.09999999999999999,hybrid_rrf_pgvector
72,cdf8895e0a675a95636bce500d14604bfbf5e911bc22173bc40626c2f0fd2b58,importing_existing_projects,2,2,50f50c77354314a73686fd77a1e2c3b3b4b8a48d5bbfdc5391409e149234c098,play,1.0,0.0,0.031746031746031744,-0.09999999999999999,hybrid_rrf_pgvector
72,cdf8895e0a675a95636bce500d14604bfbf5e911bc22173bc40626c2f0fd2b58,importing_existing_projects,3,1,7175846e309b39507fa4c4cfa3ee674c5626208653c00dcf439122eea5f9aec0,pausa,1.0,0.0,0.03225806451612903,-0.15,hybrid_rrf_pgvector
72,cdf8895e0a675a95636bce500d14604bfbf5e911bc22173bc40626c2f0fd2b58,importing_existing_projects,4,3,08db3dc49103c8ccfff8b8dd59d2b8fa79ebca6f181aec85d18c2d9e440dc33f,pausa,1.0,0.0,0.03125,-0.15,hybrid_rrf_pgvector
72,cdf8895e0a675a95636bce500d14604bfbf5e911bc22173bc40626c2f0fd2b58,importing_existing_projects,5,4,c020e3e61c72b8025cbdaa2c813ae36f00080d2900b13a19128931d6d15dd411,stop,1.0,0.0,0.03076923076923077,-0.15,hybrid_rrf_pgvector
73,49aaaaa339be47bd78422b99f218fc0483d35e06d757b4f5a220f5b606dffc17,ContentProposalAdapter with Text produces unwanted popup on Enter,1,5231,98bd1ddc60af3fc45fd523b3c331eeb16ae4f16c5046c6dcc1009cd85ff2ef98,play,0.03289651715752051,0.9671034828424795,0.04722835723395651,1.0121690052688515,hybrid_rrf_pgvector
73,49aaaaa339be47bd78422b99f218fc0483d35e06d757b4f5a220f5b606dffc17,ContentProposalAdapter with Text produces unwanted popup on Enter,2,4819,3dbcca7e7feeb7138bb39ddf4eace92eafaee56ca2635463bb4fbf76b88765ba,play,0.03289651715752051,0.9671034828424795,0.045327668234194096,1.0121690052688515,hybrid_rrf_pgvector
73,49aaaaa339be47bd78422b99f218fc0483d35e06d757b4f5a220f5b606dffc17,ContentProposalAdapter with Text produces unwanted popup on Enter,3,4693,fa071217a68ee224465f316d9c67841272a597681fe83cd2595e86feb89dd5df,play,0.03289651715752051,0.9671034828424795,0.045084103293058515,1.0121690052688515,hybrid_rrf_pgvector
73,49aaaaa339be47bd78422b99f218fc0483d35e06d757b4f5a220f5b606dffc17,ContentProposalAdapter with Text produces unwanted popup on Enter,4,2189,6276a5adbbd1e296402b7891feb6d95dba618faad1d38f6d2121531d28ae4315,play,0.03289651715752051,0.9671034828424795,0.031009615384615385,1.0121690052688515,hybrid_rrf_pgvector
73,49aaaaa339be47bd78422b99f218fc0483d35e06d757b4f5a220f5b606dffc17,ContentProposalAdapter with Text produces unwanted popup on Enter,5,1795,5541202dafbd75d0e74152a39213e877ec01a28d49de6be80c5c1e6da829d68d,pausa,0.03289651715752051,0.9671034828424795,0.043916969772983816,0.9621690052688514,hybrid_rrf_pgvector
74,86d613d07a9c70b52e6fa910c10d890a9032cbc39f7203d194d1bf634c3e3a24,TM: Crash [@ 0x000fdecb],1,1504,fa2002093aa6c55c85bac6345a1391acb23205535c030f6a8931e220d31c5ffc,pausa,-2.220446049250313e-16,1.0000000000000002,0.03252247488101534,1.0500000000000003,hybrid_rrf_pgvector
74,86d613d07a9c70b52e6fa910c10d890a9032cbc39f7203d194d1bf634c3e3a24,TM: Crash [@ 0x000fdecb],2,2319,b1ab19c010bc12a050eeb0a208f2b23fae331c41ea200e9a2c4138d9831b52d8,pausa,-2.220446049250313e-16,1.0000000000000002,0.031746031746031744,1.0500000000000003,hybrid_rrf_pgvector
74,86d613d07a9c70b52e6fa910c10d890a9032cbc39f7203d194d1bf634c3e3a24,TM: Crash [@ 0x000fdecb],3,2311,0f99b476d9afd8c71db70f1ee62228bb6ef3ae101344eac0818b742f4ad93470,stop,-2.220446049250313e-16,1.0000000000000002,0.03128054740957967,1.0000000000000002,hybrid_rrf_pgvector
74,86d613d07a9c70b52e6fa910c10d890a9032cbc39f7203d194d1bf634c3e3a24,TM: Crash [@ 0x000fdecb],4,657,1cef51b585b21831cdfb7ae049142bdb96e60ca17d3a59dee278277fcabae6fb,stop,-2.220446049250313e-16,1.0000000000000002,0.031009615384615385,1.0000000000000002,hybrid_rrf_pgvector
74,86d613d07a9c70b52e6fa910c10d890a9032cbc39f7203d194d1bf634c3e3a24,TM: Crash [@ 0x000fdecb],5,2547,61fa5a5b1b60dda3d39deb3d3886c9815dbd47e04a8e1d300f14bfd382d2e04f,stop,-2.220446049250313e-16,1.0000000000000002,0.029850746268656716,1.0000000000000002,hybrid_rrf_pgvector
75,7ff06f43bcb2b2b1d4086364e4dd8721a010276af13a471d5254dd9783b34e2a,New Java Project Wizard should allow Execution Environment as JRE,1,4465,e4c8f1d224ea0b47e846a5f055638610930facbc4c1d06dce8574c4f1c72afdb,play,0.012235133511653618,0.9877648664883464,0.04918032786885246,1.0359295964615984,hybrid_rrf_pgvector
75,7ff06f43bcb2b2b1d4086364e4dd8721a010276af13a471d5254dd9783b34e2a,New Java Project Wizard should allow Execution Environment as JRE,2,770,1da9acf1aa90018d467068b245149bd8c3a21e8dc31e91623448647aa075258e,play,0.04799982339965825,0.9520001766003418,0.048131080389144903,0.9948002030903931,hybrid_rrf_pgvector
75,7ff06f43bcb2b2b1d4086364e4dd8721a010276af13a471d5254dd9783b34e2a,New Java Project Wizard should allow Execution Environment as JRE,3,951,55f1f952f82bd42f305ba2f325addb6f1c654560d9c6ca9d7cba36c52a0a9023,play,0.05111942575983974,0.9488805742401603,0.047371031746031744,0.9912126603761844,hybrid_rrf_pgvector
75,7ff06f43bcb2b2b1d4086364e4dd8721a010276af13a471d5254dd9783b34e2a,New Java Project Wizard should allow Execution Environment as JRE,4,3793,7f79fc66d5313fb70cf917b7929f7817c572a05944bd54a8213bbafaa16e6cd2,play,0.05568262334230867,0.9443173766576913,0.046634615384615385,0.9859649831563451,hybrid_rrf_pgvector
75,7ff06f43bcb2b2b1d4086364e4dd8721a010276af13a471d5254dd9783b34e2a,New Java Project Wizard should allow Execution Environment as JRE,5,5630,7089eff74a8631b1619fd2c1882c1470ef8be46906dbac3be941819584b890bd,play,0.0860803487523214,0.9139196512476786,0.04643206256109482,0.9510075989348304,hybrid_rrf_pgvector
76,46d2787e16d9dcec0163edfc1a78c9d61df6a20402cf7e9686d5c3b0077a76fc,"Treat FutureReservedWords as errors when encountered as function or argument name for a function containing ""use strict"" directive",1,4659,7620bf6408a5461db2b58f48ea2e1b00ac2a1eb9fef7f2cb5e3e9634700d73b0,play,0.18096909263980232,0.8190309073601977,0.03278688524590164,0.8418855434642274,hybrid_rrf_pgvector
76,46d2787e16d9dcec0163edfc1a78c9d61df6a20402cf7e9686d5c3b0077a76fc,"Treat FutureReservedWords as errors when encountered as function or argument name for a function containing ""use strict"" directive",2,5829,6e9884993fb61f16eb43ea168e41c8e028264f9d61064c45358e3545367623a4,play,0.25822145469090874,0.7417785453090913,0.03125,0.753045327105455,hybrid_rrf_pgvector
76,46d2787e16d9dcec0163edfc1a78c9d61df6a20402cf7e9686d5c3b0077a76fc,"Treat FutureReservedWords as errors when encountered as function or argument name for a function containing ""use strict"" directive",3,5800,5db2189b2a801e9f7909fc9a2cb4be0a310c926e33487f6c58b98f80c65332b9,pausa,0.22567904331612332,0.7743209566838767,0.03225806451612903,0.7404691001864582,hybrid_rrf_pgvector
76,46d2787e16d9dcec0163edfc1a78c9d61df6a20402cf7e9686d5c3b0077a76fc,"Treat FutureReservedWords as errors when encountered as function or argument name for a function containing ""use strict"" directive",4,3345,98e3a93d8b102005b1093d697b7d3f7673e6b9df617595be079fb4d45afa6c93,stop,0.22567904331612332,0.7743209566838767,0.031746031746031744,0.7404691001864582,hybrid_rrf_pgvector
76,46d2787e16d9dcec0163edfc1a78c9d61df6a20402cf7e9686d5c3b0077a76fc,"Treat FutureReservedWords as errors when encountered as function or argument name for a function containing ""use strict"" directive",5,2,50f50c77354314a73686fd77a1e2c3b3b4b8a48d5bbfdc5391409e149234c098,play,0.2751797556685406,0.7248202443314594,0.03076923076923077,0.7335432809811784,hybrid_rrf_pgvector
77,1225cafdf86e0b337c0935ab1907ce1f91d502b5f13583ec6cd663c45162990b,Wrong __stdcall check on win64.,1,2210,d231b62078c564b81e91d5c6b92886e4b8254ffe90f95b42113b1921d6d3366d,play,0.0,1.0,0.04918032786885246,1.05,hybrid_rrf_pgvector
77,1225cafdf86e0b337c0935ab1907ce1f91d502b5f13583ec6cd663c45162990b,Wrong __stdcall check on win64.,2,4349,9cdd36c00d982160a2a1002f82870591988993018c29cc50896e2298025c6ad3,play,0.22802363064190245,0.7719763693580975,0.03200204813108039,0.7877728247618122,hybrid_rrf_pgvector
77,1225cafdf86e0b337c0935ab1907ce1f91d502b5f13583ec6cd663c45162990b,Wrong __stdcall check on win64.,3,1785,8bc7d1d73eecc7fb36867d7b94610d24730fd4e1fbf329845dbd6341a6a86ec5,play,0.22802363064190245,0.7719763693580975,0.030309988518943745,0.7877728247618122,hybrid_rrf_pgvector
77,1225cafdf86e0b337c0935ab1907ce1f91d502b5f13583ec6cd663c45162990b,Wrong __stdcall check on win64.,4,4274,11ac0f30b468165512c62df9310c7329c6185a49594f2382cb82f3ff0eda85ef,stop,0.22802363064190245,0.7719763693580975,0.044610507246376815,0.7377728247618122,hybrid_rrf_pgvector
77,1225cafdf86e0b337c0935ab1907ce1f91d502b5f13583ec6cd663c45162990b,Wrong __stdcall check on win64.,5,5458,81fc487a5aada9602d8682794c9412e79e99ffbf508c68dab45b5a6a0e5439c6,pausa,0.22802363064190245,0.7719763693580975,0.030834914611005692,0.7377728247618122,hybrid_rrf_pgvector
78,3c5d8a2cd4703870cfc24a9696030c3ffcb76408bb376876c853826bccd70aaa,"[Trunk] Secure (encrypted, https) sites loading as being partially encrypted. Broken lock is present as is the white address bar",1,5139,feea9fdda9a709da0a7ed0a6c019d30764993df76404bbaa18ab4725876240df,stop,0.19748216134381813,0.8025178386561819,0.04918032786885246,0.8228955144546092,hybrid_rrf_pgvector
78,3c5d8a2cd4703870cfc24a9696030c3ffcb76408bb376876c853826bccd70aaa,"[Trunk] Secure (encrypted, https) sites loading as being partially encrypted. Broken lock is present as is the white address bar",2,5545,e3634cc8efb0ae930ae1b6dd9b56a0fb59089f976f9d370d6e9351525f8cbcf7,stop,0.24721198918797493,0.7527880108120251,0.03225806451612903,0.7657062124338289,hybrid_rrf_pgvector
78,3c5d8a2cd4703870cfc24a9696030c3ffcb76408bb376876c853826bccd70aaa,"[Trunk] Secure (encrypted, https) sites loading as being partially encrypted. Broken lock is present as is the white address bar",3,2502,cdd30cdddfc8c0645fe1c0b7d4fc1fb7cf25cf6f0af84ea363eb1b87d48d27a3,play,0.25361045913666447,0.7463895408633355,0.031746031746031744,0.7083479719928358,hybrid_rrf_pgvector
